bookid,flight,departuredate,month,day,year,destination,origin,noshow,daystodep,mileageplus,assignedseat,numberinparty,eticketed,bookingcountry,upline,downline,modifycount,bookingclass,dow,rand
070503ANR35110317,360,3-May-07,5,3,2007,IAD,ORD,0,6,,N,1,1,US,0,0,0,Q,4,.27398291
070503APM3511299,360,3-May-07,5,3,2007,IAD,ORD,0,37,M,Y,1,1,US,0,1,1,L,4,.48052037
070503ASJ3515412,360,3-May-07,5,3,2007,IAD,ORD,0,52,M,Y,1,1,US,0,0,1,L,4,.68588769
070503AUS35112315,360,3-May-07,5,3,2007,IAD,ORD,0,27,,Y,1,1,US,1,0,1,T,4,.31840765
070503BAK3512802,360,3-May-07,5,3,2007,IAD,ORD,0,28,,Y,1,1,US,0,0,0,L,4,.73325896
070503BCF3515739,360,3-May-07,5,3,2007,IAD,ORD,0,113,M,N,1,0,US,0,1,0,NF,4,.1955359
070503BGM3516096,360,3-May-07,5,3,2007,IAD,ORD,0,38,,Y,1,1,US,0,0,0,L,4,.0014591418
070503BGS3512673,360,3-May-07,5,3,2007,IAD,ORD,0,7,,N,1,0,FR,0,0,0,H,4,.067574598
070503BGT351204,360,3-May-07,5,3,2007,IAD,ORD,0,29,M,Y,1,1,US,0,0,0,L,4,.66270226
070503BLX3518232,360,3-May-07,5,3,2007,IAD,ORD,0,18,,Y,3,1,US,1,0,0,T,4,.61299229
070503BVN3516828,360,3-May-07,5,3,2007,IAD,ORD,0,69,,Y,1,0,ZA,0,1,2,V,4,.17890276
070503CJU351360,360,3-May-07,5,3,2007,IAD,ORD,0,30,M,Y,1,1,US,0,0,1,L,4,.99200207
070503CKE3519483,360,3-May-07,5,3,2007,IAD,ORD,0,10,M,Y,1,1,US,0,0,0,H,4,.11339672
070503CSJ3518217,360,3-May-07,5,3,2007,IAD,ORD,0,35,,Y,1,1,US,1,0,0,Y,4,.7238251
070503CTH3513642,360,3-May-07,5,3,2007,IAD,ORD,0,48,,Y,2,1,US,0,0,0,S,4,.5582571
070503CWX3512679,360,3-May-07,5,3,2007,IAD,ORD,0,8,,N,1,1,US,1,0,0,Q,4,.16517633
070503DLG3516429,360,3-May-07,5,3,2007,IAD,ORD,0,30,A,Y,1,1,US,0,0,0,L,4,.76017815
070503DSZ3519825,360,3-May-07,5,3,2007,IAD,ORD,1,79,M,Y,2,1,US,1,0,3,T,4,.35801458
070503EEX3515907,360,3-May-07,5,3,2007,IAD,ORD,1,9,B,Y,1,1,US,1,0,1,Y,4,.90152824
070503ENE35111205,360,3-May-07,5,3,2007,IAD,ORD,0,17,B,N,1,1,US,1,0,0,NF,4,.51003844
070503ERN3512973,360,3-May-07,5,3,2007,IAD,ORD,0,31,,Y,2,1,,1,0,0,NF,4,.73503911
070503EUA35113113,360,3-May-07,5,3,2007,IAD,ORD,1,19,,N,2,1,US,1,0,0,L,4,.73104173
070503FCS351384,360,3-May-07,5,3,2007,IAD,ORD,0,30,,Y,1,1,US,1,0,1,L,4,.48998922
070503FJJ35112396,360,3-May-07,5,3,2007,IAD,ORD,0,23,M,Y,1,1,US,0,0,1,T,4,.64302218
070503FNI35139,360,3-May-07,5,3,2007,IAD,ORD,0,35,,Y,1,1,US,0,0,0,Y,4,.51331842
070503FSI3515271,360,3-May-07,5,3,2007,IAD,ORD,0,21,M,Y,1,1,US,0,0,1,T,4,.97800523
070503FVJ35111919,360,3-May-07,5,3,2007,IAD,ORD,0,10,,N,1,1,US,0,0,0,Y,4,.549761
070503FWQ3516735,360,3-May-07,5,3,2007,IAD,ORD,0,27,S,Y,1,1,US,1,0,1,U,4,.080989912
070503GHM3517569,360,3-May-07,5,3,2007,IAD,ORD,0,33,M,Y,1,1,US,0,0,0,L,4,.68872702
070503GPJ3514131,360,3-May-07,5,3,2007,IAD,ORD,0,90,M,Y,1,1,US,0,0,2,L,4,.76325577
070503GRX351198,360,3-May-07,5,3,2007,IAD,ORD,0,39,,Y,2,1,US,0,0,0,L,4,.75478935
070503GVC3512136,360,3-May-07,5,3,2007,IAD,ORD,0,16,M,Y,1,1,US,0,0,0,T,4,.70288771
070503HCF35112981,360,3-May-07,5,3,2007,IAD,ORD,0,37,M,N,1,1,US,0,0,0,Y,4,.14692809
070503HGN3514647,360,3-May-07,5,3,2007,IAD,ORD,0,32,,Y,1,1,US,0,0,0,L,4,.00077547936
070503HHD35110764,360,3-May-07,5,3,2007,IAD,ORD,0,66,,N,2,0,US,1,1,0,Q,4,.35423303
070503HUN35111967,360,3-May-07,5,3,2007,IAD,ORD,0,16,M,Y,1,1,US,0,0,0,T,4,.84078383
070503HWA3518130,360,3-May-07,5,3,2007,IAD,ORD,0,34,,Y,1,1,US,1,0,0,L,4,.70756322
070503HWD3513549,360,3-May-07,5,3,2007,IAD,ORD,0,6,,Y,1,1,US,0,0,1,Y,4,.69978935
070503IDQ35110251,360,3-May-07,5,3,2007,IAD,ORD,0,9,M,Y,1,1,US,0,0,1,Y,4,.58232701
070503IKZ3515130,360,3-May-07,5,3,2007,IAD,ORD,0,134,M,Y,1,0,US,0,1,5,XY,4,.24981891
070503ILF3515214,360,3-May-07,5,3,2007,IAD,ORD,0,25,,N,1,1,CN,0,0,0,Q,4,.014470255
070503IZC3512511,360,3-May-07,5,3,2007,IAD,ORD,0,12,,N,1,1,US,1,0,0,S,4,.52007079
070503JCD35111478,360,3-May-07,5,3,2007,IAD,ORD,1,23,,Y,1,1,US,1,0,1,Y,4,.99193192
070503JCO3514689,360,3-May-07,5,3,2007,IAD,ORD,0,117,,Y,1,1,US,0,1,2,L,4,.15341121
070503JIA3516384,360,3-May-07,5,3,2007,IAD,ORD,0,28,M,Y,3,1,US,0,0,2,L,4,.084378161
070503JWO3517089,360,3-May-07,5,3,2007,IAD,ORD,0,29,,Y,1,1,JP,0,0,1,V,4,.51030034
070503KDG3511587,360,3-May-07,5,3,2007,IAD,ORD,0,17,,Y,1,1,US,0,0,1,F,4,.64243156
070503KEY3519957,360,3-May-07,5,3,2007,IAD,ORD,0,28,M,Y,1,0,ZA,0,0,1,Q,4,.83418399
070503KMF3512817,360,3-May-07,5,3,2007,IAD,ORD,0,13,M,Y,1,1,US,0,0,2,H,4,.14998396
070503KNE35110872,360,3-May-07,5,3,2007,IAD,ORD,0,39,,Y,2,1,US,0,0,0,L,4,.071156718
070503KTC3519261,360,3-May-07,5,3,2007,IAD,ORD,0,24,,Y,1,1,US,0,0,1,T,4,.03716867
070503KYD3511701,360,3-May-07,5,3,2007,IAD,ORD,0,56,M,Y,1,1,US,0,0,1,Y,4,.1006624
070503KYQ3511497,360,3-May-07,5,3,2007,IAD,ORD,0,22,K,Y,1,1,,0,0,0,NF,4,.94749194
070503LAA3519738,360,3-May-07,5,3,2007,IAD,ORD,1,239,,Y,20,0,US,1,1,6,Q,4,.27320951
070503LKB3514095,360,3-May-07,5,3,2007,IAD,ORD,0,63,,Y,1,1,US,0,0,0,L,4,.78908694
070503LMJ351600,360,3-May-07,5,3,2007,IAD,ORD,1,9,B,N,1,1,US,1,0,0,W,4,.15751633
070503LPA3518922,360,3-May-07,5,3,2007,IAD,ORD,0,17,,Y,1,1,US,0,0,1,F,4,.85064846
070503LRA3519264,360,3-May-07,5,3,2007,IAD,ORD,0,8,M,Y,1,1,US,0,0,0,H,4,.88992959
070503LSX3513315,360,3-May-07,5,3,2007,IAD,ORD,0,33,J,N,1,1,US,0,0,0,NF,4,.46321073
070503LVR3511149,360,3-May-07,5,3,2007,IAD,ORD,1,38,M,Y,1,1,US,0,0,1,L,4,.66247296
070503LVV351822,360,3-May-07,5,3,2007,IAD,ORD,0,24,M,Y,1,1,US,0,0,1,T,4,.7222079
070503MAN3515688,360,3-May-07,5,3,2007,IAD,ORD,0,9,B,N,1,1,US,0,0,0,NF,4,.79521918
070503MBX35112516,360,3-May-07,5,3,2007,IAD,ORD,0,31,,N,1,1,US,0,0,0,Y,4,.99339563
070503MCD351477,360,3-May-07,5,3,2007,IAD,ORD,0,34,,N,1,1,US,0,0,0,Y,4,.74156475
070503MHV35110812,360,3-May-07,5,3,2007,IAD,ORD,0,37,,Y,1,1,US,1,0,0,V,4,.29103056
070503MNE3519177,360,3-May-07,5,3,2007,IAD,ORD,1,7,,Y,1,1,US,0,0,1,L,4,.22762288
070503NGN3514476,360,3-May-07,5,3,2007,IAD,ORD,0,23,M,Y,1,1,US,0,0,1,T,4,.069389679
070503NIV3512976,360,3-May-07,5,3,2007,IAD,ORD,0,7,M,N,1,1,US,0,0,0,H,4,.22705448
070503NVS3512610,360,3-May-07,5,3,2007,IAD,ORD,0,71,M,Y,1,1,CH,0,0,3,T,4,.63249779
070503NWL3517959,360,3-May-07,5,3,2007,IAD,ORD,0,27,M,Y,1,1,US,1,0,1,T,4,.35429287
070503NWU3513603,360,3-May-07,5,3,2007,IAD,ORD,0,15,,Y,1,1,US,0,0,1,L,4,.38288516
070503NWW35111799,360,3-May-07,5,3,2007,IAD,ORD,0,66,,N,1,0,ZW,0,1,0,S,4,.85531187
070503NXP351102,360,3-May-07,5,3,2007,IAD,ORD,0,56,,Y,1,1,US,0,0,0,Y,4,.47626457
070503OHA3514527,360,3-May-07,5,3,2007,IAD,ORD,0,8,A,Y,1,1,US,0,0,2,H,4,.18348184
070503OIF3512556,360,3-May-07,5,3,2007,IAD,ORD,0,79,,N,1,0,US,1,1,0,Q,4,.34246638
070503OKT35110773,360,3-May-07,5,3,2007,IAD,ORD,0,50,M,Y,1,1,US,0,0,0,T,4,.30822387
070503OLB3513042,360,3-May-07,5,3,2007,IAD,ORD,0,28,,Y,3,1,US,0,0,2,L,4,.40370625
070503OMV35113155,360,3-May-07,5,3,2007,IAD,ORD,0,16,,Y,1,1,US,0,0,3,T,4,.08273273
070503OQD3514494,360,3-May-07,5,3,2007,IAD,ORD,0,30,M,Y,1,1,US,1,0,2,T,4,.26560813
070503OVE35111523,360,3-May-07,5,3,2007,IAD,ORD,0,28,,Y,1,1,US,0,0,0,L,4,.20560777
070503OZD3516945,360,3-May-07,5,3,2007,IAD,ORD,0,36,M,Y,1,1,US,0,0,1,L,4,.46088272
070503PIY3511101,360,3-May-07,5,3,2007,IAD,ORD,0,5,M,Y,1,1,US,0,0,2,Q,4,.17098683
070503PPD3514713,360,3-May-07,5,3,2007,IAD,ORD,0,12,,Y,1,1,US,0,0,1,H,4,.59127331
070503PWV3512073,360,3-May-07,5,3,2007,IAD,ORD,0,23,,Y,1,1,US,1,0,0,Q,4,.25318474
070503QDX35111991,360,3-May-07,5,3,2007,IAD,ORD,0,119,B,Y,1,1,US,0,0,1,L,4,.65465212
070503QGC35112162,360,3-May-07,5,3,2007,IAD,ORD,0,64,,Y,1,1,,0,0,1,XF,4,.076227687
070503QKI3519543,360,3-May-07,5,3,2007,IAD,ORD,0,10,K,Y,1,1,US,0,0,1,Q,4,.2937533
070503QMB35111739,360,3-May-07,5,3,2007,IAD,ORD,0,24,M,Y,1,1,US,1,0,2,V,4,.63996327
070503QSX3514359,360,3-May-07,5,3,2007,IAD,ORD,0,49,M,N,1,1,US,0,0,0,Y,4,.39884168
070503QTS3515178,360,3-May-07,5,3,2007,IAD,ORD,0,12,M,N,1,1,US,0,0,1,H,4,.081312135
070503QYA3517791,360,3-May-07,5,3,2007,IAD,ORD,1,52,M,Y,1,1,US,1,0,0,V,4,.18456069
070503RDW35113302,360,3-May-07,5,3,2007,IAD,ORD,0,50,B,N,1,1,US,0,0,0,NF,4,.88060611
070503RIL3517938,360,3-May-07,5,3,2007,IAD,ORD,0,29,M,Y,1,1,JP,0,0,2,Y,4,.76220351
070503RJF3511257,360,3-May-07,5,3,2007,IAD,ORD,0,35,M,N,1,1,US,0,0,1,Y,4,.055026975
070503RKJ3519795,360,3-May-07,5,3,2007,IAD,ORD,0,33,M,Y,1,1,US,0,0,0,L,4,.88788259
070503ROR3514653,360,3-May-07,5,3,2007,IAD,ORD,0,27,M,Y,1,1,US,0,0,1,L,4,.81214792
070503RSI3514788,360,3-May-07,5,3,2007,IAD,ORD,0,6,M,Y,1,1,US,0,0,0,B,4,.70201355
070503RVM3516879,360,3-May-07,5,3,2007,IAD,ORD,0,29,,Y,1,1,US,0,0,0,L,4,.86288822
070503RVQ351495,360,3-May-07,5,3,2007,IAD,ORD,1,17,,Y,1,1,US,0,0,0,T,4,.91739595
070503SAC3518049,360,3-May-07,5,3,2007,IAD,ORD,0,42,M,N,1,1,US,0,0,0,T,4,.93375969
070503SFQ35111466,360,3-May-07,5,3,2007,IAD,ORD,0,127,,Y,2,0,US,0,1,3,W,4,.73091108
070503SNP3519846,360,3-May-07,5,3,2007,IAD,ORD,0,97,B,Y,2,1,US,0,0,2,L,4,.11360489
070503STS35110281,360,3-May-07,5,3,2007,IAD,ORD,0,82,M,Y,1,1,US,0,0,2,L,4,.39109892
070503SVO351348,360,3-May-07,5,3,2007,IAD,ORD,0,127,,Y,2,0,US,0,1,3,W,4,.61998123
070503SVP3511155,360,3-May-07,5,3,2007,IAD,ORD,0,34,M,N,1,0,RS,0,0,1,T,4,.85763437
070503SYO35111304,360,3-May-07,5,3,2007,IAD,ORD,0,35,M,Y,1,1,US,0,0,1,Y,4,.15960824
070503TDR35111514,360,3-May-07,5,3,2007,IAD,ORD,1,19,,N,2,1,US,1,0,0,L,4,.92303431
070503TGI35110206,360,3-May-07,5,3,2007,IAD,ORD,0,30,K,Y,1,1,US,0,0,0,NF,4,.59569293
070503TIX35111382,360,3-May-07,5,3,2007,IAD,ORD,0,16,J,Y,1,1,,0,0,0,NF,4,.46067408
070503TMI35111196,360,3-May-07,5,3,2007,IAD,ORD,0,27,,Y,1,1,US,0,0,1,L,4,.9128086
070503TQE3514857,360,3-May-07,5,3,2007,IAD,ORD,0,25,,Y,1,1,US,1,0,0,L,4,.83162415
070503TRM3516030,360,3-May-07,5,3,2007,IAD,ORD,0,31,K,Y,2,1,,1,0,0,NF,4,.61622012
070503TTC3515472,360,3-May-07,5,3,2007,IAD,ORD,0,48,,Y,2,1,US,0,0,0,S,4,.28131878
070503TWM3515358,360,3-May-07,5,3,2007,IAD,ORD,0,14,,N,1,1,US,1,1,0,Q,4,.75781381
070503TXK3516519,360,3-May-07,5,3,2007,IAD,ORD,0,29,M,Y,1,1,JP,0,0,5,Y,4,.33203092
070503UKT3519300,360,3-May-07,5,3,2007,IAD,ORD,0,22,A,Y,1,1,US,1,0,0,E,4,.62398571
070503ULL3515574,360,3-May-07,5,3,2007,IAD,ORD,0,8,B,N,1,1,US,1,0,0,NF,4,.013967727
070503UWS35112450,360,3-May-07,5,3,2007,IAD,ORD,0,15,,N,1,0,PK,0,1,0,V,4,.034400076
070503VID3514635,360,3-May-07,5,3,2007,IAD,ORD,0,10,S,N,1,1,SE,1,1,0,H,4,.15239704
070503VLJ3515241,360,3-May-07,5,3,2007,IAD,ORD,0,66,,N,2,0,US,1,1,0,Q,4,.096529141
070503VUE351573,360,3-May-07,5,3,2007,IAD,ORD,0,20,B,Y,1,1,,0,0,0,NF,4,.54075569
070503VXZ3519048,360,3-May-07,5,3,2007,IAD,ORD,0,97,B,Y,2,1,US,0,0,2,L,4,.82905257
070503WAA35111139,360,3-May-07,5,3,2007,IAD,ORD,0,13,,Y,1,1,US,1,0,0,H,4,.26567969
070503WBH351105,360,3-May-07,5,3,2007,IAD,ORD,0,30,M,Y,1,1,US,1,1,0,XY,4,.17439878
070503WKJ3511338,360,3-May-07,5,3,2007,IAD,ORD,1,79,,Y,2,1,US,1,0,3,T,4,.51889962
070503WTS35110062,360,3-May-07,5,3,2007,IAD,ORD,0,136,,Y,1,0,US,0,1,4,XY,4,.27389982
070503WUA3517935,360,3-May-07,5,3,2007,IAD,ORD,0,32,M,Y,1,1,US,0,0,0,L,4,.98583287
070503XJR35110557,360,3-May-07,5,3,2007,IAD,ORD,0,30,B,Y,1,1,US,0,0,0,L,4,.079228252
070503XRK3513972,360,3-May-07,5,3,2007,IAD,ORD,0,16,M,Y,1,1,US,0,0,1,T,4,.54222399
070503XYW35112603,360,3-May-07,5,3,2007,IAD,ORD,0,134,M,Y,1,0,US,0,1,8,XY,4,.36799139
070503YNU3519069,360,3-May-07,5,3,2007,IAD,ORD,1,9,M,N,1,1,US,1,1,0,XY,4,.78866816
070503YSE3516045,360,3-May-07,5,3,2007,IAD,ORD,0,50,A,Y,1,1,US,1,0,1,Y,4,.41030079
070503YWU35112057,360,3-May-07,5,3,2007,IAD,ORD,0,20,,Y,1,1,US,1,0,0,Y,4,.38008013
070503YXY3515805,360,3-May-07,5,3,2007,IAD,ORD,0,56,,N,1,0,ZW,0,0,1,Y,4,.23288634
070503ZNK351657,360,3-May-07,5,3,2007,IAD,ORD,0,134,,Y,1,0,US,0,1,5,XY,4,.7972334
070503ZSG35112702,360,3-May-07,5,3,2007,IAD,ORD,0,29,,Y,1,1,US,0,0,1,L,4,.098458245
070504AED35111208,360,4-May-07,5,4,2007,IAD,ORD,0,52,,N,1,1,US,1,0,0,B,5,.30448341
070504AXY3516468,360,4-May-07,5,4,2007,IAD,ORD,0,52,,Y,1,1,US,0,0,3,T,5,.74568045
070504AZT3518385,360,4-May-07,5,4,2007,IAD,ORD,0,17,A,Y,1,0,US,0,1,0,L,5,.63002163
070504BFL3517152,360,4-May-07,5,4,2007,IAD,ORD,0,36,B,Y,1,1,US,0,0,1,Y,5,.69711345
070504BGD3519810,360,4-May-07,5,4,2007,IAD,ORD,0,42,M,Y,1,1,US,0,0,0,L,5,.40933028
070504CCO3511059,360,4-May-07,5,4,2007,IAD,ORD,0,23,M,N,1,1,US,0,0,0,Y,5,.74384338
070504CYQ3511608,360,4-May-07,5,4,2007,IAD,ORD,0,15,M,N,1,1,US,1,0,0,W,5,.66111118
070504DCQ35111022,360,4-May-07,5,4,2007,IAD,ORD,0,14,,N,1,1,US,0,0,0,Y,5,.40657362
070504DJY35112165,360,4-May-07,5,4,2007,IAD,ORD,0,14,S,Y,1,1,IN,0,1,2,H,5,.29996651
070504DOC3513561,360,4-May-07,5,4,2007,IAD,ORD,0,93,B,N,1,1,US,0,0,0,NF,5,.60209483
070504DPA3518433,360,4-May-07,5,4,2007,IAD,ORD,0,30,,Y,1,1,US,0,0,0,L,5,.74371946
070504DQF35112660,360,4-May-07,5,4,2007,IAD,ORD,0,16,,N,2,1,US,1,1,0,XY,5,.76522171
070504DRS351369,360,4-May-07,5,4,2007,IAD,ORD,0,36,A,Y,1,1,US,0,0,1,L,5,.049907997
070504DWL3513258,360,4-May-07,5,4,2007,IAD,ORD,0,31,,Y,1,1,US,0,0,0,Y,5,.98072493
070504EAC3517764,360,4-May-07,5,4,2007,IAD,ORD,1,23,,Y,1,1,US,1,0,1,Q,5,.98785013
070504ECS35112351,360,4-May-07,5,4,2007,IAD,ORD,0,38,M,Y,1,1,US,0,0,0,Y,5,.5550977
070504EIP3512262,360,4-May-07,5,4,2007,IAD,ORD,0,29,,N,2,1,US,1,0,0,L,5,.74282461
070504EIP3518283,360,4-May-07,5,4,2007,IAD,ORD,0,59,M,Y,1,1,US,0,0,1,Y,5,.21240132
070504EKX35112441,360,4-May-07,5,4,2007,IAD,ORD,0,29,M,N,1,1,US,0,0,0,L,5,.11388779
070504EXF3515652,360,4-May-07,5,4,2007,IAD,ORD,0,17,,Y,1,1,US,0,0,0,L,5,.85265005
070504EZO35112852,360,4-May-07,5,4,2007,IAD,ORD,0,32,M,Y,1,1,US,0,0,1,NF,5,.87755239
070504FCB3516672,360,4-May-07,5,4,2007,IAD,ORD,0,53,M,Y,1,0,US,0,1,3,S,5,.45394999
070504FHE3515700,360,4-May-07,5,4,2007,IAD,ORD,0,33,Q,Y,1,1,JP,0,0,1,L,5,.69671279
070504FSK3515982,360,4-May-07,5,4,2007,IAD,ORD,0,10,M,Y,1,1,US,0,0,0,V,5,.5240624
070504FTW3518940,360,4-May-07,5,4,2007,IAD,ORD,0,37,A,Y,1,1,US,1,0,2,Y,5,.31095156
070504FXI3513936,360,4-May-07,5,4,2007,IAD,ORD,1,57,,Y,2,0,US,1,0,2,T,5,.43090373
070504GHZ3519627,360,4-May-07,5,4,2007,IAD,ORD,0,8,M,Y,1,1,US,0,0,1,V,5,.71797365
070504GKG3515550,360,4-May-07,5,4,2007,IAD,ORD,0,17,M,N,1,1,US,0,0,0,L,5,.15423681
070504GPD3518166,360,4-May-07,5,4,2007,IAD,ORD,0,8,M,Y,1,1,US,0,0,0,H,5,.36756036
070504GUQ35113338,360,4-May-07,5,4,2007,IAD,ORD,0,23,A,Y,1,1,US,1,0,2,Y,5,.80665469
070504GYL35110071,360,4-May-07,5,4,2007,IAD,ORD,0,11,,Y,1,1,US,0,0,0,Y,5,.24123505
070504HCF35113356,360,4-May-07,5,4,2007,IAD,ORD,0,14,K,Y,1,1,US,1,0,0,NF,5,.21077459
070504HDK35111619,360,4-May-07,5,4,2007,IAD,ORD,0,16,M,N,2,1,US,1,1,0,XY,5,.29685086
070504HFJ3511110,360,4-May-07,5,4,2007,IAD,ORD,0,33,K,N,1,1,US,0,0,0,NF,5,.95587987
070504HJC351804,360,4-May-07,5,4,2007,IAD,ORD,0,26,M,Y,1,1,US,0,0,0,T,5,.87665039
070504HMC3518751,360,4-May-07,5,4,2007,IAD,ORD,0,28,,Y,1,1,US,1,0,0,L,5,.68529576
070504IHS3512250,360,4-May-07,5,4,2007,IAD,ORD,0,36,M,Y,2,1,US,0,0,1,L,5,.67742699
070504IIX3512496,360,4-May-07,5,4,2007,IAD,ORD,0,17,K,Y,1,1,US,1,0,0,NF,5,.63759905
070504IYA35112714,360,4-May-07,5,4,2007,IAD,ORD,1,114,,Y,1,1,US,0,0,1,S,5,.6838634
070504JAS3519780,360,4-May-07,5,4,2007,IAD,ORD,0,36,,Y,2,1,US,0,0,1,L,5,.57434255
070504JDW3512418,360,4-May-07,5,4,2007,IAD,ORD,0,17,M,N,1,1,US,1,0,1,Y,5,.82023609
070504JMN3511131,360,4-May-07,5,4,2007,IAD,ORD,1,232,M,Y,3,1,DE,1,1,3,V,5,.6538865
070504JMP3515436,360,4-May-07,5,4,2007,IAD,ORD,0,9,B,Y,1,1,US,0,0,0,V,5,.44532296
070504JOX3519819,360,4-May-07,5,4,2007,IAD,ORD,0,52,,Y,1,1,US,0,0,4,L,5,.73232281
070504JSO35112147,360,4-May-07,5,4,2007,IAD,ORD,0,54,,Y,2,1,US,0,0,0,L,5,.022377642
070504JTM3515967,360,4-May-07,5,4,2007,IAD,ORD,0,37,,N,2,1,PH,0,0,0,V,5,.43521741
070504JYT3519321,360,4-May-07,5,4,2007,IAD,ORD,0,159,M,Y,2,1,US,0,0,2,W,5,.27914953
070504JZK3511569,360,4-May-07,5,4,2007,IAD,ORD,0,102,,Y,4,1,US,1,0,2,T,5,.54974657
070504KAF3513957,360,4-May-07,5,4,2007,IAD,ORD,1,15,M,N,1,1,US,0,1,0,U,5,.75111634
070504KDV3513072,360,4-May-07,5,4,2007,IAD,ORD,0,42,B,Y,1,1,US,0,0,0,L,5,.93054175
070504KHO3514176,360,4-May-07,5,4,2007,IAD,ORD,0,32,,Y,2,1,US,1,0,0,W,5,.032482397
070504KIQ3515433,360,4-May-07,5,4,2007,IAD,ORD,0,17,,Y,3,1,US,0,0,2,L,5,.1944008
070504KQO3518964,360,4-May-07,5,4,2007,IAD,ORD,0,80,M,Y,2,1,US,0,0,3,L,5,.22835065
070504KSF35112,360,4-May-07,5,4,2007,IAD,ORD,1,30,A,Y,1,1,US,1,0,0,W,5,.93083566
070504KXM3511479,360,4-May-07,5,4,2007,IAD,ORD,0,18,,Y,1,1,US,0,0,1,F,5,.38353407
070504LIX3513195,360,4-May-07,5,4,2007,IAD,ORD,0,13,M,N,1,1,US,1,0,1,W,5,.10779663
070504LKL3518124,360,4-May-07,5,4,2007,IAD,ORD,0,66,M,Y,1,1,US,0,0,1,Y,5,.41302297
070504LLK3516051,360,4-May-07,5,4,2007,IAD,ORD,0,16,M,N,1,1,US,1,0,1,L,5,.59211016
070504MDR35112102,360,4-May-07,5,4,2007,IAD,ORD,1,32,,N,1,0,US,0,0,0,S,5,.73017067
070504MGJ3513501,360,4-May-07,5,4,2007,IAD,ORD,0,36,,Y,2,1,US,0,0,2,L,5,.60255814
070504MHV3513756,360,4-May-07,5,4,2007,IAD,ORD,0,42,M,Y,1,1,US,1,0,0,L,5,.040777992
070504MLR3512742,360,4-May-07,5,4,2007,IAD,ORD,0,54,,Y,2,1,US,0,0,0,L,5,.66019815
070504MSG35111829,360,4-May-07,5,4,2007,IAD,ORD,0,37,,Y,1,1,US,0,0,0,Y,5,.5182063
070504MXU351831,360,4-May-07,5,4,2007,IAD,ORD,1,26,,Y,3,1,US,1,0,1,W,5,.33298719
070504NSJ35111121,360,4-May-07,5,4,2007,IAD,ORD,0,31,M,Y,1,1,US,0,0,0,Y,5,.97782248
070504NZR3516720,360,4-May-07,5,4,2007,IAD,ORD,0,36,M,Y,2,1,US,0,0,2,L,5,.21766412
070504OBB3519141,360,4-May-07,5,4,2007,IAD,ORD,1,57,M,Y,2,0,US,1,0,2,T,5,.024048161
070504OBP3512892,360,4-May-07,5,4,2007,IAD,ORD,1,114,,Y,2,1,US,1,0,2,XY,5,.93652004
070504OEO35113077,360,4-May-07,5,4,2007,IAD,ORD,0,29,,Y,1,1,US,1,0,1,T,5,.61621022
070504OPC3511362,360,4-May-07,5,4,2007,IAD,ORD,0,29,,N,2,1,US,1,0,0,L,5,.79025382
070504OWA3519852,360,4-May-07,5,4,2007,IAD,ORD,0,60,M,Y,1,1,US,1,0,1,L,5,.36834949
070504PBI3515370,360,4-May-07,5,4,2007,IAD,ORD,0,33,B,Y,1,1,,0,0,0,NF,5,.97986662
070504PJP3515145,360,4-May-07,5,4,2007,IAD,ORD,0,18,,Y,1,1,US,0,0,1,F,5,.36635655
070504PLJ3514809,360,4-May-07,5,4,2007,IAD,ORD,0,45,M,Y,1,1,US,0,1,3,W,5,.69575185
070504PQM3512037,360,4-May-07,5,4,2007,IAD,ORD,0,17,,Y,1,1,US,0,0,1,V,5,.86432016
070504PSC3518607,360,4-May-07,5,4,2007,IAD,ORD,0,30,M,Y,1,1,US,0,0,1,L,5,.54053521
070504PWI3519345,360,4-May-07,5,4,2007,IAD,ORD,0,39,M,Y,1,1,US,0,0,2,Y,5,.77999336
070504PZN3514740,360,4-May-07,5,4,2007,IAD,ORD,0,18,M,N,1,1,US,0,0,1,Y,5,.045497429
070504QBR351900,360,4-May-07,5,4,2007,IAD,ORD,0,10,M,Y,1,1,US,0,0,4,H,5,.44622827
070504QQH35110104,360,4-May-07,5,4,2007,IAD,ORD,0,22,,Y,1,1,US,1,0,0,S,5,.69102257
070504QWB3514149,360,4-May-07,5,4,2007,IAD,ORD,0,35,M,Y,1,1,US,0,0,1,L,5,.3310352
070504RPC3517386,360,4-May-07,5,4,2007,IAD,ORD,0,114,,Y,2,1,US,1,0,2,XY,5,.4107759
070504RTI3519012,360,4-May-07,5,4,2007,IAD,ORD,0,5,M,Y,1,1,US,0,0,0,Q,5,.081605412
070504RVU351210,360,4-May-07,5,4,2007,IAD,ORD,1,112,M,Y,4,1,US,1,0,2,T,5,.66611016
070504SDN3519558,360,4-May-07,5,4,2007,IAD,ORD,0,58,M,Y,1,1,US,0,0,0,L,5,.0061428114
070504SLC3519504,360,4-May-07,5,4,2007,IAD,ORD,0,32,,Y,2,1,US,1,0,0,W,5,.28187162
070504SQP35110107,360,4-May-07,5,4,2007,IAD,ORD,0,49,M,Y,1,1,US,0,0,1,L,5,.75886011
070504TAN35113323,360,4-May-07,5,4,2007,IAD,ORD,0,97,,Y,2,1,US,0,0,2,L,5,.26711661
070504TBA3513474,360,4-May-07,5,4,2007,IAD,ORD,1,30,,Y,1,1,AU,1,0,1,W,5,.91453421
